t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1421318237,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.005699,0.011763,0.113483,0.165576,calls/second,milliseconds
1421318242,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.005541,0.010823,0.111607,0.164658,calls/second,milliseconds
1421318247,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.005393,0.009957,0.109762,0.163746,calls/second,milliseconds
1421318252,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.005251,0.009161,0.107948,0.162839,calls/second,milliseconds
1421318257,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.005117,0.008429,0.106164,0.161937,calls/second,milliseconds
1421318262,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.004989,0.007755,0.104409,0.161040,calls/second,milliseconds
1421318267,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.004868,0.007135,0.102683,0.160147,calls/second,milliseconds
1421318272,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.004752,0.006564,0.100986,0.159260,calls/second,milliseconds
1421318277,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.004642,0.006039,0.099317,0.158378,calls/second,milliseconds
1421318282,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.004537,0.005557,0.097675,0.157500,calls/second,milliseconds
1421318287,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.004436,0.005112,0.096061,0.156628,calls/second,milliseconds
1421318292,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.004340,0.004704,0.094473,0.155760,calls/second,milliseconds
1421318297,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.004247,0.004327,0.092912,0.154897,calls/second,milliseconds
1421318302,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.004159,0.003981,0.091376,0.154039,calls/second,milliseconds
1421318307,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.004074,0.003663,0.089866,0.153186,calls/second,milliseconds
1421318312,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.003993,0.003370,0.088380,0.152337,calls/second,milliseconds
1421318317,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.003914,0.003101,0.086920,0.151493,calls/second,milliseconds
1421318322,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.003840,0.002853,0.085483,0.150654,calls/second,milliseconds
1421318327,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.003767,0.002625,0.084070,0.149819,calls/second,milliseconds
1421318332,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.003698,0.002415,0.082681,0.148989,calls/second,milliseconds
1421318337,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.003631,0.002222,0.081314,0.148164,calls/second,milliseconds
1421318342,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.003566,0.002044,0.079970,0.147343,calls/second,milliseconds
1421318347,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.003503,0.001881,0.078648,0.146526,calls/second,milliseconds
1421318352,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.003443,0.001730,0.077348,0.145715,calls/second,milliseconds
1421318357,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.003381,0.001592,0.076070,0.144907,calls/second,milliseconds
1421318362,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.003329,0.001465,0.074812,0.144105,calls/second,milliseconds
1421318367,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.003274,0.001348,0.073576,0.143306,calls/second,milliseconds
1421318372,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.003221,0.001240,0.072360,0.142512,calls/second,milliseconds
1421318377,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.003170,0.001141,0.071164,0.141723,calls/second,milliseconds
1421318382,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.003121,0.001050,0.069988,0.140938,calls/second,milliseconds
1421318387,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.003073,0.000966,0.068831,0.140157,calls/second,milliseconds
1421318392,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.003026,0.000888,0.067693,0.139380,calls/second,milliseconds
1421318397,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002981,0.000817,0.066574,0.138608,calls/second,milliseconds
1421318402,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002937,0.000752,0.065474,0.137840,calls/second,milliseconds
1421318407,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002895,0.000692,0.064392,0.137077,calls/second,milliseconds
1421318412,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002853,0.000637,0.063327,0.136317,calls/second,milliseconds
1421318417,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002813,0.000586,0.062281,0.135562,calls/second,milliseconds
1421318422,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002774,0.000539,0.061251,0.134811,calls/second,milliseconds
1421318427,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002736,0.000496,0.060239,0.134064,calls/second,milliseconds
1421318432,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002699,0.000456,0.059243,0.133321,calls/second,milliseconds
1421318437,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002664,0.000420,0.058264,0.132583,calls/second,milliseconds
1421318442,1,0.063999,0.063999,0.063999,0.000000,0.063999,0.063999,0.063999,0.063999,0.063999,0.063999,0.002628,0.000386,0.057301,0.131848,calls/second,milliseconds
