t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1421318312,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318317,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318322,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318327,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318332,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318337,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318342,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318347,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318352,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318357,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318362,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318367,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318372,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318377,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318382,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318387,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318392,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318397,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318402,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318407,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318412,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318417,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318422,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318427,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318432,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318437,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318442,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318447,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318452,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318457,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318462,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318467,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318472,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318477,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318482,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318487,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318492,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318497,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318502,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318507,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318512,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318517,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318522,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318527,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318532,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318537,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318542,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318547,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318552,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318557,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318562,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318567,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318572,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318577,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318582,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318587,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318592,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318597,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318602,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318607,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318612,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318617,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318622,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318627,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318632,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318637,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318642,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318647,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318652,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318657,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318662,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318667,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318672,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318677,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318682,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318687,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318692,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318697,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318702,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318707,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318712,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318717,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318722,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318727,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318732,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318737,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318742,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318747,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318752,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318757,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318762,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318767,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318772,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318777,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318782,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318787,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318792,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318797,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318802,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318807,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318812,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318817,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318822,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318827,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318832,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318837,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318842,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318847,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318852,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318857,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318862,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318867,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318872,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318877,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318882,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318887,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318892,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318897,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318902,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318907,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318912,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318917,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318922,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318927,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318932,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318937,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1421318942,265,1,0.992453,0,0.086710,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
