t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1421318217,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.675975,4.350505,32.146125,44.863531,calls/second,milliseconds
1421318222,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.624654,4.002658,31.614796,44.614981,calls/second,milliseconds
1421318227,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.576339,3.682623,31.092250,44.367807,calls/second,milliseconds
1421318232,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.530736,3.388177,30.578340,44.122002,calls/second,milliseconds
1421318237,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.487465,3.117273,30.072924,43.877560,calls/second,milliseconds
1421318242,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.446762,2.868030,29.575863,43.634472,calls/second,milliseconds
1421318247,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.408700,2.638715,29.087017,43.392730,calls/second,milliseconds
1421318252,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.372100,2.427735,28.606251,43.152328,calls/second,milliseconds
1421318257,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.337581,2.233624,28.133431,42.913257,calls/second,milliseconds
1421318262,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.304673,2.055033,27.668426,42.675511,calls/second,milliseconds
1421318267,265,3.037297,0.482930,0.114524,0.329320,0.410940,0.548802,0.961329,1.525519,2.339228,3.037297,1.273323,1.890722,27.211107,42.439082,calls/second,milliseconds
